,index,group,subid,run,onset,condition,category,0,2,4,6,8,10,12,avg_logit,cond,reps
7538,7730,control,ap111,3.0,399.279,itemhit_lo-2,place,-6.40110354408,-4.95799966154,-4.86729983626,1.76988410548,0.36327830135,2.70450467739,8.63209257387,-0.00740818801,itemhit_lo,2
7541,7733,control,ap111,3.0,409.2409,CR-0,place,2.98628937429,9.51832620791,2.02650256479,0.802922555918,1.78544181806,-6.99657297597,-4.87728793935,-0.595426509301,CR,0
7544,7736,control,ap111,3.0,419.1941,CR-0,place,-6.2087505499,-4.20752925879,-1.82611412041,-3.90059827621,-4.58859653411,0.750438626139,4.21704490134,-2.39121757615,CR,0
7547,7739,control,ap111,4.0,0.0063,itemhit_lo-2,place,0.385089559552,1.18961553217,0.695098518528,1.89565236431,-0.259068697704,-1.44234552343,2.65685069821,0.222334165426,itemhit_lo,2
7550,7742,control,ap111,4.0,12.3941,itemhit_lo-2,place,-0.771970409297,-1.00176892343,-2.64559215943,-5.14333914833,-2.058565001,4.54520636832,3.62102180725,-1.32557248511,itemhit_lo,2
7553,7745,control,ap111,4.0,22.0571,CR-0,place,4.64407660865,3.73882620825,-4.48082940119,-3.43617541175,0.168180369568,-3.72541678781,-3.28945665841,-2.8685603078,CR,0
7556,7748,control,ap111,4.0,31.4609,itemhit_lo-2,place,-1.64509714806,-0.962506336099,0.0156022504149,-0.987246870527,2.59102131026,10.7373664356,3.87289763676,3.08918578144,itemhit_lo,2
7559,7751,control,ap111,4.0,41.5859,FA-0,place,11.1506531045,4.02447871275,-1.1367840807,-1.71545518267,-2.48253197383,1.08585808906,-7.34860373424,-1.06222828703,FA,0
7562,7754,control,ap111,4.0,50.7645,FA-0,place,1.15659152404,-7.25643981295,-6.59919627357,-0.219498059947,-0.635845797653,1.1304726634,0.830842739348,-1.58101686694,FA,0
7565,7757,control,ap111,4.0,61.4434,sourcehit-2,place,1.12629564111,1.23291184066,1.18102129895,-0.605505288248,3.40120104608,7.31772329713,10.1776526129,2.82361008848,sourcehit,2
7568,7760,control,ap111,4.0,70.5998,itemhit_lo-2,place,7.54088627183,10.661011458,5.12763061014,3.29866430367,-2.09828188682,-1.79045560012,-2.08894219295,1.13438935672,itemhit_lo,2
7571,7763,control,ap111,4.0,80.3183,sourcehit-4,place,-1.48493460793,-1.87717350586,1.07563332721,4.69347201394,-3.3834094352,-8.04691545889,-10.3732961242,-1.41530488823,sourcehit,4
7574,7769,control,ap111,4.0,102.119,sourcehit-2,place,2.64269772265,-0.997258691443,2.02677476391,5.72188365586,3.50427135315,1.54502316672,-4.45346068306,3.19948823491,sourcehit,2
7577,7772,control,ap111,4.0,112.0452,itemhit_lo-2,place,1.35283125297,-4.40760321115,-1.33474239174,3.74150090571,7.57201794284,-3.01860885078,-3.78989218058,1.74004190151,itemhit_lo,2
7580,7775,control,ap111,4.0,122.5448,sourcehit-2,place,-3.03417103751,-3.46753634478,-1.06007684554,-0.281397381934,0.97369465343,-0.307920610921,-1.85907161508,-0.168925046241,sourcehit,2
7583,7778,control,ap111,4.0,132.7714,sourcehit-4,place,-0.0377699526025,-1.54295916736,3.49570688602,3.70730507014,-1.70644575047,-3.43101585371,-5.24790198728,0.516387587995,sourcehit,4
7586,7781,control,ap111,4.0,143.1751,M-2,place,-3.44333422935,-5.10246873033,0.654576512988,-0.318039559189,-1.08760931838,-1.53284605793,-2.97266779728,-0.570979605628,M,2
7589,7784,control,ap111,4.0,152.3054,itemhit_lo-2,place,-1.48299212732,-2.85960657412,0.110306313224,-3.0957715261,1.91686272587,-0.709159946786,-2.7613060269,-0.444440608448,itemhit_lo,2
7592,7787,control,ap111,4.0,163.6005,sourcehit-4,place,-0.569909487912,-2.71833315274,-1.18435021586,2.35950001077,4.61066079061,6.25073359055,8.20962499314,3.00913604402,sourcehit,4
7595,7790,control,ap111,4.0,173.439,CR-0,place,6.59724835179,8.38831604095,1.6515166185,-2.69871674376,-3.10875997379,-2.51805455879,-5.29365789085,-1.66850366446,CR,0
7598,7793,control,ap111,4.0,184.0205,itemhit_lo-4,place,-8.22213249515,-5.06732059214,-3.17289929617,-1.18549993901,0.469362693371,-6.11711057867,-4.37347922387,-2.50153678012,itemhit_lo,4
7601,7796,control,ap111,4.0,193.7351,sourcemiss_hi-4,place,-1.70923948522,-3.29986300495,-0.762701240768,0.202816142056,2.97562206124,4.65765521327,6.00578978042,1.76834804395,sourcemiss_hi,4
7604,7799,control,ap111,4.0,204.7609,itemhit_lo-2,place,3.31464267351,0.0439446800017,-1.12621432608,2.68597896837,10.2119599557,3.86003742455,3.40585549424,3.90794050564,itemhit_lo,2
7607,7802,control,ap111,4.0,214.5464,CR-0,place,3.90194675717,3.49416441632,-0.776911131685,-1.64069211947,-4.00402746123,-3.18097204344,-1.14200406137,-2.40065068896,CR,0
7610,7805,control,ap111,4.0,225.762,CR-0,place,-3.10968920806,-1.12583180233,-1.65466277217,-2.30686935498,-0.948177253997,-3.96109461585,-3.98311794154,-2.21770099925,CR,0
7613,7808,control,ap111,4.0,235.7039,itemhit_lo-2,place,-3.89284279966,-3.82014737774,-0.222442543035,-0.103798716039,-3.84664852063,-4.32870503901,3.32049326614,-2.12539870468,itemhit_lo,2
7616,7811,control,ap111,4.0,245.4955,itemhit_lo-4,place,-4.46062279085,3.52426031147,5.54414066782,0.69211552031,0.211544748854,4.33725794288,-1.01784080642,2.69626471997,itemhit_lo,4
7619,7814,control,ap111,4.0,254.6427,CR-0,place,4.5206103234,-0.845259339826,0.617014064507,3.09664731889,0.928846108197,-0.188259782464,0.632199486562,1.11356192728,CR,0
7622,7817,control,ap111,4.0,263.9241,itemhit_lo-4,place,-1.00355915928,2.94986683154,3.88008743795,0.959566187204,1.02027214694,2.23945284702,1.70137667818,2.02484465478,itemhit_lo,4
7625,7820,control,ap111,4.0,273.4902,sourcehit-4,place,2.39449436628,1.96724217414,0.62858815493,-4.28387317086,-0.760274657314,-0.311236181365,-5.5098726003,-1.18169896365,sourcehit,4
7628,7826,control,ap111,4.0,297.1745,sourcehit-2,place,-5.31001113704,-2.83475771402,3.73298652501,7.46534480059,5.07835232813,2.84816979256,5.64632275349,4.78121336157,sourcehit,2
7631,7829,control,ap111,4.0,307.1256,sourcehit-4,place,2.97279787967,5.96201290395,2.78856588747,2.92890949795,0.0537807336703,-1.86458466742,3.59809402956,0.976667862918,sourcehit,4
7634,7832,control,ap111,4.0,318.4918,CR-0,place,0.496075200608,-0.82224826758,2.86473993985,3.05552662344,-1.39895931047,-2.64139217156,-1.38109947449,0.469978770315,CR,0
7637,7835,control,ap111,4.0,328.276,CR-0,place,-2.66283025179,-1.14898869246,2.93467590549,-1.48335239774,-3.19648995065,-3.96357385744,-1.66041523984,-1.42718507508,CR,0
7640,7838,control,ap111,4.0,339.9271,sourcehit-4,place,-3.88805605579,-1.47233920215,4.07829516312,4.75434965861,-0.320918630974,-4.46464002374,3.79818660284,1.01177154175,sourcehit,4
7643,7841,control,ap111,4.0,349.8869,sourcehit-4,place,-4.40014860715,4.136753922,2.49409257308,3.45229619062,1.75251789057,1.4232039587,3.33873382356,2.28052765324,sourcehit,4
7646,7844,control,ap111,4.0,360.4863,CR-0,place,0.178814874537,1.92138770368,-3.64844721249,-3.11796317186,-1.59829537174,-0.202056915893,0.126077812247,-2.141690668,CR,0
7649,7847,control,ap111,4.0,369.6934,sourcehit-4,place,-4.25110078928,3.26274418174,3.63417007124,0.715860133742,0.0686350878298,-4.14158296204,0.0280796407828,0.069270582693,sourcehit,4
7652,7850,control,ap111,4.0,378.7815,CR-0,place,-4.12836272569,0.175381848537,-4.85074120248,-2.29322168221,1.06910144159,4.9859887914,-0.9848318102,-0.272218162925,CR,0
7655,7853,control,ap111,4.0,389.5211,itemhit_lo-2,place,5.32888502682,-0.836396570604,-2.62873597062,-1.80814155802,-7.69794165569,-5.57371142062,-5.55936763803,-4.42713265124,itemhit_lo,2
7658,7856,control,ap111,4.0,399.5411,M-4,place,-5.34832704651,-5.39113615008,-3.25996240399,-3.27978172651,-2.15567756549,6.84810408168,8.49345469273,-0.461829403577,M,4
7661,7859,control,ap111,4.0,409.6776,itemhit_lo-4,place,7.09746373202,8.88822480359,2.07020155872,-3.28566098926,0.316786249452,0.850978915641,-7.17108761789,-0.0119235663618,itemhit_lo,4
7664,7862,control,ap111,4.0,419.0966,CR-0,place,1.01006689207,-6.98959957891,-6.29178464274,-4.73406171178,-1.17486835313,0.564459622335,2.09092074595,-2.90906377133,CR,0
7667,7865,control,ap111,5.0,0.0061,itemhit_lo-2,place,3.38463976165,1.58561483243,-5.49603556446,-0.41881373833,-0.294667986749,-2.22349302392,-3.3447464815,-2.10825257836,itemhit_lo,2
7670,7868,control,ap111,5.0,12.3903,itemhit_lo-2,place,-4.8557593155,-0.170908706377,-2.38787779523,-3.52382375463,0.833697917613,-3.13088030715,-0.303996028346,-2.05222098485,itemhit_lo,2
7673,7871,control,ap111,5.0,22.1747,FA-0,place,-2.51046855728,-0.573068842598,-0.05783495607,-0.683814163266,4.15697324078,1.54994791058,-4.73907415542,1.24131800801,FA,0
7676,7874,control,ap111,5.0,31.9579,sourcehit-2,place,2.47913741734,3.42179537358,-0.834163761072,2.62977072675,-0.252774730005,-0.6610316952,4.24918779456,0.220450135118,sourcehit,2
7679,7877,control,ap111,5.0,41.7477,M-2,place,-0.393000887338,4.35741800632,0.957186791039,-0.576216961637,-9.41337636941,0.699470227754,1.6536058814,-2.08323407806,M,2
7682,7880,control,ap111,5.0,51.6744,CR-0,place,0.969935844934,1.56193997284,3.29523999448,-4.69549775095,-3.56261499181,4.61325027288,-1.21827865157,-0.08740561885,CR,0
7685,7883,control,ap111,5.0,63.3853,sourcehit-4,place,-2.97084029089,0.165376002259,4.46080805807,5.58864217209,3.76430785597,2.26770663744,2.8614102114,4.02036618089,sourcehit,4
7688,7886,control,ap111,5.0,73.788,FA-0,place,2.65438360225,2.85093970525,5.88134122028,-1.23395345189,-2.91940766628,0.00556562336945,5.36833435771,0.43338643137,FA,0
7691,7889,control,ap111,5.0,83.1912,CR-0,place,0.370222160195,5.41232491798,-0.236897404638,-3.02201370649,-4.09963368499,0.884483345362,-1.75324328523,-1.61851536269,CR,0
7694,7892,control,ap111,5.0,92.2795,sourcehit-4,place,1.3282430138,-2.07784399388,2.7077269587,3.06204247085,5.65759715141,3.76172193617,-0.0995313987499,3.79727212928,sourcehit,4
7697,7895,control,ap111,5.0,102.2992,itemhit_lo-2,place,4.33626502998,-0.149668814252,0.760410916071,5.0252681763,10.1369638201,4.54950024733,-2.17905974057,5.11803578995,itemhit_lo,2
7700,7898,control,ap111,5.0,112.1364,CR-0,place,4.94140043823,-2.41967341698,1.1912612598,3.14446286753,-0.719198038955,-3.74150733219,0.517164035726,-0.0312453109538,CR,0
7703,7901,control,ap111,5.0,122.2604,sourcemiss_hi-4,place,-2.8194690823,0.478889903556,-2.53391438902,2.70466612522,7.94667216247,4.18022871885,2.21396575256,3.07441315438,sourcemiss_hi,4
7706,7904,control,ap111,5.0,133.4772,itemhit_lo-2,place,4.38697383747,2.09981274365,4.54525163009,0.92508021921,-3.12179811566,-6.23001935023,-8.81466449114,-0.970371404148,itemhit_lo,2
7709,7907,control,ap111,5.0,142.6222,M-2,place,-5.47432606194,-9.24837916348,-6.59616574022,-2.94811846026,-1.05352557407,-2.73647011641,-5.46564438056,-3.33356997274,M,2
7712,7910,control,ap111,5.0,151.9266,itemhit_lo-2,place,-2.40618053093,-0.738465903517,-2.03531070559,-2.66794268805,-1.54077152613,4.06529619556,0.50618218934,-0.544682181053,itemhit_lo,2
7715,7913,control,ap111,5.0,162.5267,FA-0,place,-1.21351493935,-5.39652133014,1.99072825204,1.60232273628,7.02706603569,2.95369758301,0.580752274442,3.39345365175,FA,0
7718,7916,control,ap111,5.0,172.6638,sourcehit-4,place,3.29317547441,0.561712980783,-0.522802562036,3.23910748486,0.992013622655,-4.10288152376,-3.89396684185,-0.0986407445702,sourcehit,4
7721,7919,control,ap111,5.0,183.6877,itemhit_lo-4,place,-3.27141029263,-4.33851379935,-2.74014903377,1.91141150866,-0.704204142076,-0.181508576445,0.0372029076138,-0.428612560908,itemhit_lo,4
7724,7922,control,ap111,5.0,193.6502,itemhit_lo-4,place,0.428789856715,-0.211641337794,-1.56528434746,-3.58467960129,-4.58378745567,-5.35136030027,-1.14988345484,-3.77127792617,itemhit_lo,4
7727,7925,control,ap111,5.0,203.3684,CR-0,place,-4.90683142541,-1.24625048181,-0.140670573703,4.09748420315,7.25727232874,0.279227051616,-3.1645530657,2.87332825245,CR,0
7730,7928,control,ap111,5.0,212.4993,itemhit_lo-4,place,1.09132900505,-3.52869288766,-3.37622281579,-1.70919921817,-3.2214091789,-5.64212384305,-6.87777030624,-3.48723876398,itemhit_lo,4
7733,7931,control,ap111,5.0,221.7064,FA-0,place,-4.16620548729,-3.73272660551,-3.47788669999,-4.33862761875,-2.60052067471,-3.96330621568,-2.60166915204,-3.59508530228,FA,0
7736,7934,control,ap111,5.0,231.1548,sourcehit-2,place,-3.55571229768,-2.7999628641,0.323059124502,2.22339255604,0.0355434423497,1.74577729311,7.58697297688,1.081943104,sourcehit,2
7739,7937,control,ap111,5.0,241.7374,sourcehit-4,place,2.03149195625,7.69458299392,-0.0824059056105,-3.9727129582,-1.15701435125,1.39375390463,1.73800792592,-0.954594827608,sourcehit,4
7742,7940,control,ap111,5.0,251.4009,CR-0,place,1.59132252114,1.65981729254,-3.01236057817,-6.40417750057,-6.29490351394,-3.54420890982,-5.15566018238,-4.81391262562,CR,0
7745,7943,control,ap111,5.0,263.3726,CR-0,place,-7.18576956105,-3.86650372146,-0.621402105813,-1.1113019929,0.525763246954,4.78123093966,2.59622076205,0.893572521975,CR,0
7748,7946,control,ap111,5.0,274.0552,itemhit_lo-2,place,0.60574745115,-2.18533245667,1.90322129762,-4.37104426534,-8.54247288556,-4.63438119367,0.0566671696996,-3.91116926174,itemhit_lo,2
7751,7949,control,ap111,5.0,285.4212,sourcemiss_hi-2,place,-4.00238041302,0.0817597814828,1.01617614666,7.63625489079,8.22095198243,9.65707792977,11.1244798634,6.63261523741,sourcemiss_hi,2
7754,7952,control,ap111,5.0,297.0718,sourcehit-4,place,10.3598348769,6.64818017064,8.93104960656,9.69406803475,11.3573145788,9.78985518934,1.4676393336,9.94307185236,sourcehit,4
7757,7955,control,ap111,5.0,306.2483,M-4,place,9.90242033641,1.21315336765,-2.0366495607,0.148401279274,2.21481879704,1.01929479704,-2.9028028397,0.336466328164,M,4
7760,7958,control,ap111,5.0,318.6077,CR-0,place,-4.41685306524,-4.57518667539,-3.85061643024,-3.20204280272,-2.91563279225,-1.80659626241,-2.32547979895,-2.94372207191,CR,0
7763,7961,control,ap111,5.0,329.107,FA-0,place,-0.983617996716,-2.79635841045,-5.47019825572,-1.38562041035,-2.10508415628,-1.70918245904,-3.05014485119,-2.66752132035,FA,0
7766,7964,control,ap111,5.0,338.5276,itemhit_lo-2,place,-1.1675578772,-3.23513474555,-3.51652246489,-4.08474554916,-3.76429814975,-2.49271016532,-6.27884643969,-3.46456908228,itemhit_lo,2
7769,7970,control,ap111,5.0,359.7748,CR-0,place,-5.50839358838,1.43632872233,4.16556874385,-4.7495308294,-9.61347148517,-4.90095638366,-2.41720218957,-3.77459748859,CR,0
7772,7973,control,ap111,5.0,369.3411,sourcehit-4,place,-4.20752373511,-2.57922016805,-1.62611054937,4.77033056141,7.70025683157,5.43217458817,6.83055150028,4.06916285794,sourcehit,4
7775,7976,control,ap111,5.0,379.057,itemhit_lo-2,place,5.64197278072,6.84337961032,4.74384615634,-2.77093561204,-0.404530305702,0.318928153642,1.63751454919,0.47182709806,itemhit_lo,2
7778,7979,control,ap111,5.0,389.7961,sourcehit-4,place,0.584081629499,1.53098826319,4.80686676233,3.2916210623,2.24083582109,3.82348280178,1.55394516643,3.54070161188,sourcehit,4
7781,7982,control,ap111,5.0,399.0785,sourcehit-4,place,4.0022521846,1.34693432127,-4.39339602899,-0.894651666665,-4.16183091345,-8.04457493934,3.46734108276,-4.37361338711,sourcehit,4
7784,7985,control,ap111,5.0,409.0213,sourcemiss_hi-4,place,-7.16887982089,3.33413903646,2.91498285291,-1.26601131467,-2.26520290476,-0.810273489788,-1.75375807755,-0.356626214077,sourcemiss_hi,4
7787,7988,control,ap111,5.0,419.2472,sourcehit-2,place,-0.316491360115,-2.0067396293,-3.21111238323,-3.55007117128,-5.85110411513,-6.51378491896,1.14529101272,-4.78151814715,sourcehit,2
7790,7991,control,ap111,6.0,0.0077,itemhit_lo-4,place,-4.15690527841,3.03056967527,4.67138978739,-2.9651924395,1.11951271574,2.45877620293,2.76647696347,1.32112156664,itemhit_lo,4
7793,7994,control,ap111,6.0,11.7497,sourcehit-4,place,2.74970205079,2.74741607703,0.313052154545,11.2994960081,9.50765304763,-0.783405145875,-5.32518200826,5.0841990161,sourcehit,4
7796,7997,control,ap111,6.0,24.1024,CR-0,place,-1.75128399013,-0.939234024701,-8.24600199099,-4.6848248469,0.764639042297,-1.83957708158,-0.524217427094,-3.50144121929,CR,0
7799,8000,control,ap111,6.0,34.1208,FA-0,place,-1.74087890492,-1.04080049621,0.0594024845543,1.53425325572,-5.77812183703,-7.70354229379,-0.346721162663,-2.97200209764,FA,0
7802,8003,control,ap111,6.0,45.1461,itemhit_lo-2,place,-7.56737177657,-1.14240606062,-0.746938019104,-5.11131104598,-3.12543440483,-3.93351716905,2.5923293541,-3.22930015974,itemhit_lo,2
7805,8006,control,ap111,6.0,54.9828,CR-0,place,-3.90500559672,2.00473627766,-2.89944749974,1.8537555161,1.69043264101,-4.28404105115,-1.88305603488,-0.909825098445,CR,0
7808,8009,control,ap111,6.0,65.4819,CR-0,place,-3.99347079453,-2.05734652752,-0.901470188464,-3.64576622472,-1.22336631789,6.17501517715,-1.91924185475,0.101103111519,CR,0
7811,8012,control,ap111,6.0,75.2749,itemhit_lo-4,place,6.34646545932,-2.19692497759,-4.25153405157,-2.7272780532,0.345127232475,4.03835298868,7.01124944193,-0.648832970904,itemhit_lo,4
7814,8015,control,ap111,6.0,85.5017,FA-0,place,3.93860745825,7.04719093321,2.20716590471,-2.11946384545,1.72114899522,2.58639659619,3.15314200628,1.09881191267,FA,0
7817,8018,control,ap111,6.0,96.0991,sourcehit-2,place,1.48957788737,-0.364336445619,4.80897663388,6.05217560509,9.07468425279,2.81848311678,-1.00461741652,5.68857990214,sourcehit,2
7820,8021,control,ap111,6.0,106.0432,sourcehit-4,place,2.82910724679,-1.24954627492,2.93433517693,7.49341444302,6.3238310946,-0.0351157958095,4.26441808455,4.17911622969,sourcehit,4
7823,8024,control,ap111,6.0,118.014,itemhit_lo-2,place,1.99253409081,-2.30401223347,0.201432596204,2.37868261504,1.04111297116,0.451623250063,-1.78820616683,1.01821285812,itemhit_lo,2
7826,8027,control,ap111,6.0,127.145,sourcehit-2,place,0.396672195575,2.30492011388,-0.0507969147522,2.27686518214,2.22093596993,-2.54887390427,-3.22710277667,0.474532583262,sourcehit,2
7829,8030,control,ap111,6.0,137.272,sourcehit-4,place,-2.7013942307,-3.7265246375,-0.448701878488,-1.37149326384,-2.26505287685,-5.29822340542,-4.38605325669,-2.34586785615,sourcehit,4
7832,8033,control,ap111,6.0,146.4252,CR-0,place,-5.46603533851,-5.17818880842,-1.95032015251,-6.9702937906,-4.04284419518,-4.22456919855,-1.23924448845,-4.29700683421,CR,0
7835,8036,control,ap111,6.0,157.6415,FA-0,place,-3.81759133251,-1.03402469281,-0.0248088229221,-4.05162875086,-10.0528137697,-5.82147280632,-2.69496579615,-4.98768103745,FA,0
7838,8039,control,ap111,6.0,168.9388,sourcehit-4,place,-4.31093143046,-3.90151594254,-1.67657217367,3.42814794466,0.999564062211,-3.77823784634,1.46817901759,-0.256774503285,sourcehit,4
7841,8042,control,ap111,6.0,178.7202,M-4,place,-3.81461703891,1.28796332205,-2.69236174333,-4.4520126192,-1.04762258521,2.83002435843,1.84281731147,-1.34049314733,M,4
7844,8045,control,ap111,6.0,188.4359,itemhit_lo-4,place,3.07173806861,1.44320368049,2.1154845194,-0.798546623157,-3.73918496267,-0.995770941706,-3.01977778659,-0.854504502033,itemhit_lo,4
7847,8048,control,ap111,6.0,198.1562,itemhit_lo-2,place,-0.857895235783,-3.29966747917,-4.1639255676,-0.997454065377,6.19720735927,2.52249284518,-7.10425025728,0.889580142868,itemhit_lo,2
7850,8051,control,ap111,6.0,207.6034,CR-0,place,5.06159445087,4.24152811411,-5.30159258606,-7.66836931429,-6.61688607342,-2.44656724334,0.0898554440983,-5.50835380428,CR,0
7853,8054,control,ap111,6.0,216.811,sourcehit-2,place,-2.51440961688,-0.676466020188,-1.01905539316,5.47456920641,3.20844973852,-1.66773957017,3.06962850813,1.4990559954,sourcehit,2
7856,8057,control,ap111,6.0,227.5514,itemhit_lo-2,place,-1.76361232151,2.73978874071,2.04211627815,1.96031554297,-3.78339263985,-2.19959446203,3.62867412412,-0.49513882019,itemhit_lo,2
7859,8060,control,ap111,6.0,237.6866,CR-0,place,-2.08236776136,3.35871799323,2.28857041787,-3.86560011292,-8.42382948869,-1.76671725093,5.31710788793,-2.94189410867,CR,0
7862,8063,control,ap111,6.0,249.338,sourcehit-4,place,3.21568381661,3.8436289416,2.21824407324,5.34094139447,1.564236183,4.50929407273,4.76631182742,3.40817893086,sourcehit,4
7865,8066,control,ap111,6.0,261.6974,M-2,place,2.89182999961,-1.30189320338,-1.18951235516,-7.19694265375,-4.14313364565,-2.99897800555,-1.10259348305,-3.88214166503,M,2
