,run,trial,onset,duration,cond,subcond,resp,acc,respRT,subid,group,duration_adj,onset_adj
4200,2,109,255.001,1.4991,face,female,female,1,0.6116,loc116,control,0.4991,243.001
4202,2,111,267.0007,1.5008,object,manmade,manmade,1,0.68,loc116,control,0.5008,255.0007
4203,2,112,268.5019,1.4994,object,natural,natural,1,0.5298,loc116,control,0.4994,256.5019
4204,2,113,270.0016,1.4991,object,manmade,manmade,1,0.5857,loc116,control,0.4991,258.0016
4205,2,114,271.5009,1.4992,object,natural,natural,1,0.4662,loc116,control,0.4992,259.5009
4206,2,115,273.0003,1.5004,object,natural,natural,1,0.4201,loc116,control,0.5004,261.0003
4207,2,116,274.5009,1.4992,object,manmade,manmade,1,0.4697,loc116,control,0.4992,262.5009
4208,2,117,276.0003,1.5004,object,natural,natural,1,0.519,loc116,control,0.5004,264.0003
4209,2,118,277.501,1.4991,object,natural,natural,1,0.439,loc116,control,0.4991,265.501
4210,2,119,279.0004,1.4999,object,manmade,NR,0,999.5,loc116,control,0.4999,267.0004
4211,2,120,280.5005,1.5006,object,manmade,manmade,1,0.6446,loc116,control,0.5006,268.5005
4213,2,122,292.5005,1.5001,face,male,male,1,0.5649,loc116,control,0.5001,280.5005
4214,2,123,294.0009,1.4995,face,male,male,1,0.354,loc116,control,0.4995,282.0009
4215,2,124,295.5007,1.5006,face,female,female,1,0.3273,loc116,control,0.5006,283.5007
4216,2,125,297.0016,1.4994,face,female,female,1,0.3405,loc116,control,0.4994,285.0016
4217,2,126,298.5012,1.4999,face,female,female,1,0.3883,loc116,control,0.4999,286.5012
4218,2,127,300.0013,1.4996,face,female,female,1,0.4481,loc116,control,0.4996,288.0013
4219,2,128,301.5012,1.5002,face,male,male,1,0.4389,loc116,control,0.5002,289.5012
4220,2,129,303.0016,1.4991,face,male,male,1,0.4409,loc116,control,0.4991,291.0016
4221,2,130,304.5009,1.4995,face,female,NR,0,999.5,loc116,control,0.4995,292.5009
4222,2,131,306.0006,1.4996,face,male,male,1,0.4648,loc116,control,0.4996,294.0006
4224,1,1,12.0046,1.4962,object,manmade,manmade,1,0.764,loc117,control,0.4962,0.0046
4225,1,2,13.5012,1.499,object,natural,natural,1,0.5427,loc117,control,0.499,1.5012
4226,1,3,15.0018,1.4989,object,manmade,natural,0,0.548,loc117,control,0.4989,3.0018
4227,1,4,16.5023,1.4988,object,manmade,manmade,1,0.4676,loc117,control,0.4988,4.5023
4228,1,5,18.0014,1.4996,object,natural,natural,1,0.6422,loc117,control,0.4996,6.0014
4229,1,6,19.5012,1.4996,object,natural,manmade,0,0.4742,loc117,control,0.4996,7.5012
4230,1,7,21.0011,1.5,object,manmade,manmade,1,0.6189,loc117,control,0.5,9.0011
4231,1,8,22.5013,1.4995,object,natural,NR,0,999.5,loc117,control,0.4995,10.5013
4232,1,9,24.0011,1.4992,object,natural,NR,0,999.5,loc117,control,0.4992,12.0011
4233,1,10,25.5006,1.4998,object,manmade,manmade,1,0.5188,loc117,control,0.4998,13.5006
4235,1,12,37.5013,1.4996,place,outdoor,outdoor,1,0.5181,loc117,control,0.4996,25.5013
4236,1,13,39.0011,1.4996,place,indoor,indoor,1,0.5055,loc117,control,0.4996,27.0011
4237,1,14,40.5011,1.4995,place,outdoor,indoor,0,0.4502,loc117,control,0.4995,28.5011
4238,1,15,42.0008,1.5003,place,indoor,outdoor,0,0.543,loc117,control,0.5003,30.0008
4239,1,16,43.5014,1.4995,place,outdoor,indoor,0,0.5271,loc117,control,0.4995,31.5014
4240,1,17,45.0011,1.4993,place,outdoor,outdoor,1,0.5174,loc117,control,0.4993,33.0011
4241,1,18,46.5007,1.5007,place,indoor,indoor,1,0.3957,loc117,control,0.5007,34.5007
4242,1,19,48.0016,1.4987,place,indoor,outdoor,0,0.4162,loc117,control,0.4987,36.0016
4243,1,20,49.5006,1.4995,place,outdoor,indoor,0,0.4026,loc117,control,0.4995,37.5006
4244,1,21,51.0003,1.5004,place,indoor,indoor,1,0.5577,loc117,control,0.5004,39.0003
4246,1,23,63.0007,1.5008,place,indoor,indoor,1,0.6555,loc117,control,0.5008,51.0007
4247,1,24,64.5019,1.4991,place,outdoor,outdoor,1,0.4283,loc117,control,0.4991,52.5019
4248,1,25,66.0013,1.4995,place,indoor,indoor,1,0.5348,loc117,control,0.4995,54.0013
4249,1,26,67.5011,1.5004,place,outdoor,outdoor,1,0.4652,loc117,control,0.5004,55.5011
4250,1,27,69.0017,1.4995,place,indoor,indoor,1,0.3919,loc117,control,0.4995,57.0017
4251,1,28,70.5014,1.499,place,indoor,indoor,1,0.5475,loc117,control,0.499,58.5014
4252,1,29,72.0007,1.5005,place,outdoor,indoor,0,0.4268,loc117,control,0.5005,60.0007
4253,1,30,73.5015,1.499,place,outdoor,indoor,0,0.4417,loc117,control,0.499,61.5015
4254,1,31,75.0008,1.5003,place,indoor,outdoor,0,0.4361,loc117,control,0.5003,63.0008
4255,1,32,76.5013,1.4994,place,outdoor,outdoor,1,0.5214,loc117,control,0.4994,64.5013
4257,1,34,88.5017,1.4984,object,manmade,manmade,1,0.6325,loc117,control,0.4984,76.5017
4258,1,35,90.0004,1.5,object,natural,manmade,0,0.4637,loc117,control,0.5,78.0004
4259,1,36,91.5008,1.4996,object,natural,natural,1,0.4845,loc117,control,0.4996,79.5008
4260,1,37,93.0006,1.5007,object,manmade,natural,0,0.4365,loc117,control,0.5007,81.0006
4261,1,38,94.5016,1.4988,object,natural,manmade,0,0.4012,loc117,control,0.4988,82.5016
4262,1,39,96.0007,1.4996,object,natural,NR,0,999.5,loc117,control,0.4996,84.0007
4263,1,40,97.5005,1.4999,object,natural,natural,1,0.585,loc117,control,0.4999,85.5005
4264,1,41,99.0007,1.5,object,manmade,manmade,1,0.5985,loc117,control,0.5,87.0007
4265,1,42,100.5009,1.5001,object,manmade,manmade,1,0.581,loc117,control,0.5001,88.5009
4266,1,43,102.0013,1.4995,object,manmade,manmade,1,0.4113,loc117,control,0.4995,90.0013
4268,1,45,114.0009,1.4996,face,male,male,1,0.5871,loc117,control,0.4996,102.0009
4269,1,46,115.5008,1.5006,face,female,female,1,0.513,loc117,control,0.5006,103.5008
4270,1,47,117.0018,1.4983,face,male,male,1,0.3639,loc117,control,0.4983,105.0018
4271,1,48,118.5003,1.5001,face,female,female,1,0.3941,loc117,control,0.5001,106.5003
4272,1,49,120.0006,1.5006,face,female,female,1,0.5369,loc117,control,0.5006,108.0006
4273,1,50,121.5014,1.4998,face,female,female,1,0.4557,loc117,control,0.4998,109.5014
4274,1,51,123.0015,1.4998,face,male,male,1,0.4054,loc117,control,0.4998,111.0015
4275,1,52,124.5016,1.4986,face,male,male,1,0.4479,loc117,control,0.4986,112.5016
4276,1,53,126.0004,1.4998,face,male,NR,0,999.5,loc117,control,0.4998,114.0004
4277,1,54,127.5005,1.5001,face,female,female,1,0.5389,loc117,control,0.5001,115.5005
4279,1,56,139.501,1.4992,place,indoor,indoor,1,0.5638,loc117,control,0.4992,127.501
4280,1,57,141.0005,1.5009,place,outdoor,outdoor,1,0.4295,loc117,control,0.5009,129.0005
4281,1,58,142.5017,1.499,place,indoor,NR,0,999.5,loc117,control,0.499,130.5017
4282,1,59,144.0009,1.4996,place,outdoor,indoor,0,0.4415,loc117,control,0.4996,132.0009
4283,1,60,145.5008,1.4998,place,outdoor,indoor,0,0.4209,loc117,control,0.4998,133.5008
4284,1,61,147.0008,1.4996,place,indoor,indoor,1,0.3937,loc117,control,0.4996,135.0008
4285,1,62,148.5006,1.5006,place,indoor,indoor,1,0.4193,loc117,control,0.5006,136.5006
4286,1,63,150.0014,1.4994,place,outdoor,outdoor,1,0.509,loc117,control,0.4994,138.0014
4287,1,64,151.5011,1.4991,place,outdoor,outdoor,1,0.4527,loc117,control,0.4991,139.5011
4288,1,65,153.0004,1.5004,place,indoor,outdoor,0,0.4198,loc117,control,0.5004,141.0004
4290,1,67,165.0016,1.5003,place,indoor,indoor,1,0.6247,loc117,control,0.5003,153.0016
4291,1,68,166.5022,1.4982,place,indoor,indoor,1,0.457,loc117,control,0.4982,154.5022
4292,1,69,168.0007,1.5004,place,outdoor,indoor,0,0.3806,loc117,control,0.5004,156.0007
4293,1,70,169.5013,1.4995,place,outdoor,outdoor,1,0.5126,loc117,control,0.4995,157.5013
4294,1,71,171.0011,1.499,place,outdoor,indoor,0,0.3378,loc117,control,0.499,159.0011
4295,1,72,172.5003,1.4998,place,outdoor,indoor,0,0.4825,loc117,control,0.4998,160.5003
4296,1,73,174.0004,1.5006,place,indoor,indoor,1,0.4737,loc117,control,0.5006,162.0004
4297,1,74,175.5012,1.5002,place,indoor,indoor,1,0.4623,loc117,control,0.5002,163.5012
4298,1,75,177.0017,1.4985,place,outdoor,outdoor,1,0.3997,loc117,control,0.4985,165.0017
4299,1,76,178.5004,1.5004,place,indoor,indoor,1,0.4179,loc117,control,0.5004,166.5004
4301,1,78,190.5016,1.499,face,male,male,1,0.5234,loc117,control,0.499,178.5016
4302,1,79,192.0009,1.4999,face,male,male,1,0.5151,loc117,control,0.4999,180.0009
4303,1,80,193.5012,1.5002,face,female,female,1,0.3793,loc117,control,0.5002,181.5012
4304,1,81,195.0016,1.4998,face,female,female,1,0.5536,loc117,control,0.4998,183.0016
4305,1,82,196.5016,1.4995,face,male,male,1,0.3775,loc117,control,0.4995,184.5016
4306,1,83,198.0013,1.4994,face,male,NR,0,999.5,loc117,control,0.4994,186.0013
4307,1,84,199.501,1.4996,face,male,NR,0,999.5,loc117,control,0.4996,187.501
4308,1,85,201.0009,1.5,face,female,female,1,0.4033,loc117,control,0.5,189.0009
4309,1,86,202.5012,1.5001,face,female,male,0,0.3322,loc117,control,0.5001,190.5012
4310,1,87,204.0015,1.4995,face,female,male,0,0.4237,loc117,control,0.4995,192.0015
4312,1,89,216.0006,1.4997,face,female,female,1,0.6671,loc117,control,0.4997,204.0006
4313,1,90,217.5006,1.5004,face,female,female,1,0.4553,loc117,control,0.5004,205.5006
4314,1,91,219.0014,1.4989,face,male,male,1,0.4303,loc117,control,0.4989,207.0014
4315,1,92,220.5005,1.4997,face,female,female,1,0.5294,loc117,control,0.4997,208.5005
4316,1,93,222.0005,1.5003,face,female,female,1,0.5062,loc117,control,0.5003,210.0005
4317,1,94,223.501,1.5004,face,male,male,1,0.37,loc117,control,0.5004,211.501
4318,1,95,225.0017,1.4995,face,male,male,1,0.3692,loc117,control,0.4995,213.0017
4319,1,96,226.5014,1.5,face,male,male,1,0.4062,loc117,control,0.5,214.5014
4320,1,97,228.0016,1.4987,face,female,female,1,0.4089,loc117,control,0.4987,216.0016
4321,1,98,229.5006,1.4995,face,male,male,1,0.2945,loc117,control,0.4995,217.5006
4323,1,100,241.5014,1.499,object,manmade,natural,0,0.6613,loc117,control,0.499,229.5014
4324,1,101,243.0007,1.4996,object,manmade,manmade,1,0.5067,loc117,control,0.4996,231.0007
4325,1,102,244.5007,1.4996,object,natural,natural,1,0.4061,loc117,control,0.4996,232.5007
4326,1,103,246.0006,1.5002,object,manmade,manmade,1,0.4693,loc117,control,0.5002,234.0006
4327,1,104,247.5011,1.4997,object,natural,manmade,0,0.425,loc117,control,0.4997,235.5011
4328,1,105,249.001,1.4997,object,natural,NR,0,999.5,loc117,control,0.4997,237.001
4329,1,106,250.501,1.4993,object,manmade,manmade,1,0.4487,loc117,control,0.4993,238.501
4330,1,107,252.0006,1.5006,object,manmade,manmade,1,0.48,loc117,control,0.5006,240.0006
4331,1,108,253.5014,1.499,object,natural,natural,1,0.4421,loc117,control,0.499,241.5014
4332,1,109,255.0007,1.5008,object,natural,manmade,0,0.3877,loc117,control,0.5008,243.0007
4334,1,111,267.0017,1.5005,face,male,male,1,0.5173,loc117,control,0.5005,255.0017
4335,1,112,268.5025,1.4986,face,male,male,1,0.3886,loc117,control,0.4986,256.5025
4336,1,113,270.0014,1.4994,face,male,NR,0,999.5,loc117,control,0.4994,258.0014
4337,1,114,271.5011,1.4993,face,male,male,1,0.3533,loc117,control,0.4993,259.5011
4338,1,115,273.0007,1.5004,face,female,female,1,0.4044,loc117,control,0.5004,261.0007
4339,1,116,274.5013,1.4989,face,female,female,1,0.5178,loc117,control,0.4989,262.5013
4340,1,117,276.0004,1.4999,face,female,female,1,0.404,loc117,control,0.4999,264.0004
4341,1,118,277.5006,1.5002,face,female,female,1,0.3907,loc117,control,0.5002,265.5006
4342,1,119,279.0011,1.499,face,female,NR,0,999.5,loc117,control,0.499,267.0011
4343,1,120,280.5003,1.5005,face,male,male,1,0.4204,loc117,control,0.5005,268.5003
4345,1,122,292.5016,1.4994,object,natural,manmade,0,0.6748,loc117,control,0.4994,280.5016
4346,1,123,294.0013,1.499,object,natural,natural,1,0.5217,loc117,control,0.499,282.0013
4347,1,124,295.5006,1.5004,object,natural,natural,1,0.4846,loc117,control,0.5004,283.5006
4348,1,125,297.0013,1.4992,object,manmade,manmade,1,0.5741,loc117,control,0.4992,285.0013
4349,1,126,298.5007,1.5007,object,natural,manmade,0,0.4404,loc117,control,0.5007,286.5007
4350,1,127,300.0017,1.4993,object,manmade,manmade,1,0.402,loc117,control,0.4993,288.0017
4351,1,128,301.5012,1.499,object,manmade,natural,0,0.397,loc117,control,0.499,289.5012
4352,1,129,303.0004,1.5006,object,manmade,NR,0,999.5,loc117,control,0.5006,291.0004
4353,1,130,304.5013,1.5,object,manmade,manmade,1,0.4764,loc117,control,0.5,292.5013
4354,1,131,306.0015,1.4998,object,natural,manmade,0,0.4521,loc117,control,0.4998,294.0015
4356,2,1,12.0025,1.5001,object,natural,manmade,0,0.6429,loc117,control,0.5001,0.0025
4357,2,2,13.503,1.4983,object,manmade,manmade,1,0.4357,loc117,control,0.4983,1.503
4358,2,3,15.0016,1.4995,object,manmade,manmade,1,0.4628,loc117,control,0.4995,3.0016
4359,2,4,16.5013,1.4997,object,natural,natural,1,0.5373,loc117,control,0.4997,4.5013
4360,2,5,18.0012,1.4993,object,natural,natural,1,0.5577,loc117,control,0.4993,6.0012
4361,2,6,19.5009,1.5001,object,manmade,NR,0,999.5,loc117,control,0.5001,7.5009
4362,2,7,21.0013,1.4998,object,natural,manmade,0,0.4636,loc117,control,0.4998,9.0013
4363,2,8,22.5013,1.4995,object,natural,natural,1,0.5429,loc117,control,0.4995,10.5013
4364,2,9,24.001,1.4994,object,manmade,manmade,1,0.5247,loc117,control,0.4994,12.001
4365,2,10,25.5007,1.4995,object,manmade,manmade,1,0.4232,loc117,control,0.4995,13.5007
4367,2,12,37.5004,1.5,face,male,male,1,0.4324,loc117,control,0.5,25.5004
4368,2,13,39.0008,1.5013,face,female,female,1,0.444,loc117,control,0.5013,27.0008
4369,2,14,40.5024,1.4979,face,male,male,1,0.4094,loc117,control,0.4979,28.5024
4370,2,15,42.0005,1.5009,face,male,female,0,0.5873,loc117,control,0.5009,30.0005
4371,2,16,43.5016,1.4996,face,female,female,1,0.4109,loc117,control,0.4996,31.5016
4372,2,17,45.0014,1.4995,face,female,NR,0,999.5,loc117,control,0.4995,33.0014
4373,2,18,46.5012,1.5002,face,female,female,1,0.3637,loc117,control,0.5002,34.5012
4374,2,19,48.0017,1.4987,face,male,female,0,0.2979,loc117,control,0.4987,36.0017
4375,2,20,49.5006,1.5003,face,male,male,1,0.3552,loc117,control,0.5003,37.5006
4376,2,21,51.0011,1.5,face,female,female,1,0.5118,loc117,control,0.5,39.0011
4378,2,23,63.0012,1.4994,object,natural,natural,1,0.5786,loc117,control,0.4994,51.0012
4379,2,24,64.501,1.5004,object,natural,manmade,0,0.4011,loc117,control,0.5004,52.501
4380,2,25,66.0017,1.4987,object,natural,natural,1,0.3727,loc117,control,0.4987,54.0017
4381,2,26,67.5006,1.5,object,manmade,manmade,1,0.4568,loc117,control,0.5,55.5006
4382,2,27,69.0008,1.5005,object,manmade,NR,0,999.5,loc117,control,0.5005,57.0008
4383,2,28,70.5016,1.4991,object,manmade,NR,0,999.5,loc117,control,0.4991,58.5016
4384,2,29,72.0009,1.5001,object,manmade,manmade,1,0.6885,loc117,control,0.5001,60.0009
4385,2,30,73.5013,1.4998,object,natural,natural,1,0.3984,loc117,control,0.4998,61.5013
4386,2,31,75.0013,1.4992,object,manmade,manmade,1,0.3786,loc117,control,0.4992,63.0013
4387,2,32,76.5007,1.5001,object,natural,manmade,0,0.4142,loc117,control,0.5001,64.5007
4389,2,34,88.5014,1.5,place,outdoor,outdoor,1,0.5911,loc117,control,0.5,76.5014
4390,2,35,90.0018,1.4992,place,indoor,indoor,1,0.3851,loc117,control,0.4992,78.0018
4391,2,36,91.5013,1.4991,place,indoor,indoor,1,0.5164,loc117,control,0.4991,79.5013
4392,2,37,93.0007,1.4998,place,outdoor,outdoor,1,0.5298,loc117,control,0.4998,81.0007
4393,2,38,94.5007,1.4995,place,indoor,indoor,1,0.4364,loc117,control,0.4995,82.5007
4394,2,39,96.0004,1.5003,place,indoor,indoor,1,0.3991,loc117,control,0.5003,84.0004
4395,2,40,97.5009,1.4998,place,outdoor,outdoor,1,0.4646,loc117,control,0.4998,85.5009
4396,2,41,99.001,1.5,place,outdoor,outdoor,1,0.5075,loc117,control,0.5,87.001
4397,2,42,100.5013,1.5001,place,outdoor,indoor,0,0.4718,loc117,control,0.5001,88.5013
4398,2,43,102.0017,1.4989,place,indoor,indoor,1,0.4458,loc117,control,0.4989,90.0017
4400,2,45,114.0014,1.5005,face,male,NR,0,999.5,loc117,control,0.5005,102.0014
4401,2,46,115.5022,1.4988,face,female,female,1,0.4282,loc117,control,0.4988,103.5022
4402,2,47,117.0013,1.4999,face,female,NR,0,999.5,loc117,control,0.4999,105.0013
4403,2,48,118.5014,1.4999,face,female,female,1,0.4202,loc117,control,0.4999,106.5014
4404,2,49,120.0016,1.4999,face,female,male,0,0.4608,loc117,control,0.4999,108.0016
4405,2,50,121.5017,1.4984,face,female,female,1,0.5139,loc117,control,0.4984,109.5017
4406,2,51,123.0003,1.5002,face,male,male,1,0.3081,loc117,control,0.5002,111.0003
4407,2,52,124.5007,1.5002,face,male,male,1,0.4258,loc117,control,0.5002,112.5007
4408,2,53,126.0011,1.4999,face,male,male,1,0.4406,loc117,control,0.4999,114.0011
4409,2,54,127.5012,1.4995,face,male,male,1,0.468,loc117,control,0.4995,115.5012
4411,2,56,139.5016,1.499,place,indoor,indoor,1,0.6339,loc117,control,0.499,127.5016
4412,2,57,141.001,1.4993,place,outdoor,outdoor,1,0.4725,loc117,control,0.4993,129.001
4413,2,58,142.5006,1.5009,place,indoor,indoor,1,0.4287,loc117,control,0.5009,130.5006
4414,2,59,144.0017,1.4986,place,outdoor,outdoor,1,0.417,loc117,control,0.4986,132.0017
4415,2,60,145.5005,1.5001,place,indoor,indoor,1,0.347,loc117,control,0.5001,133.5005
4416,2,61,147.0009,1.5001,place,outdoor,indoor,0,0.4766,loc117,control,0.5001,135.0009
4417,2,62,148.5013,1.4996,place,indoor,indoor,1,0.4155,loc117,control,0.4996,136.5013
4418,2,63,150.0011,1.4995,place,outdoor,indoor,0,0.4367,loc117,control,0.4995,138.0011
4419,2,64,151.5008,1.5,place,outdoor,outdoor,1,0.5174,loc117,control,0.5,139.5008
4420,2,65,153.001,1.4997,place,indoor,indoor,1,0.438,loc117,control,0.4997,141.001
4422,2,67,165.0014,1.5002,object,natural,manmade,0,0.513,loc117,control,0.5002,153.0014
4423,2,68,166.502,1.4986,object,manmade,manmade,1,0.4006,loc117,control,0.4986,154.502
4424,2,69,168.0009,1.4998,object,manmade,manmade,1,0.5639,loc117,control,0.4998,156.0009
4425,2,70,169.501,1.5003,object,manmade,manmade,1,0.4548,loc117,control,0.5003,157.501
4426,2,71,171.0015,1.4996,object,natural,natural,1,0.6103,loc117,control,0.4996,159.0015
4427,2,72,172.5014,1.4991,object,natural,manmade,0,0.3612,loc117,control,0.4991,160.5014
4428,2,73,174.0007,1.5,object,natural,natural,1,0.4063,loc117,control,0.5,162.0007
4429,2,74,175.5009,1.5,object,natural,natural,1,0.4091,loc117,control,0.5,163.5009
4430,2,75,177.0012,1.5002,object,manmade,manmade,1,0.4621,loc117,control,0.5002,165.0012
4431,2,76,178.5017,1.4988,object,manmade,natural,0,0.4074,loc117,control,0.4988,166.5017
4433,2,78,190.5012,1.4994,place,indoor,indoor,1,0.5512,loc117,control,0.4994,178.5012
4434,2,79,192.0009,1.5,place,outdoor,outdoor,1,0.4199,loc117,control,0.5,180.0009
4435,2,80,193.5013,1.4997,place,outdoor,indoor,0,0.4388,loc117,control,0.4997,181.5013
4436,2,81,195.0012,1.4997,place,indoor,indoor,1,0.4719,loc117,control,0.4997,183.0012
4437,2,82,196.5011,1.5001,place,outdoor,outdoor,1,0.3909,loc117,control,0.5001,184.5011
4438,2,83,198.0015,1.4989,place,indoor,indoor,1,0.4673,loc117,control,0.4989,186.0015
4439,2,84,199.5007,1.5001,place,outdoor,indoor,0,0.3962,loc117,control,0.5001,187.5007
4440,2,85,201.001,1.5,place,indoor,indoor,1,0.5276,loc117,control,0.5,189.001
4441,2,86,202.5013,1.4999,place,outdoor,indoor,0,0.3951,loc117,control,0.4999,190.5013
4442,2,87,204.0014,1.4989,place,indoor,indoor,1,0.5375,loc117,control,0.4989,192.0014
4444,2,89,216.0017,1.4986,object,natural,natural,1,0.5556,loc117,control,0.4986,204.0017
4445,2,90,217.5007,1.5006,object,manmade,manmade,1,0.4154,loc117,control,0.5006,205.5007
4446,2,91,219.0016,1.4997,object,manmade,natural,0,0.5033,loc117,control,0.4997,207.0016
4447,2,92,220.5017,1.4996,object,natural,natural,1,0.5062,loc117,control,0.4996,208.5017
4448,2,93,222.0015,1.4994,object,natural,natural,1,0.4862,loc117,control,0.4994,210.0015
4449,2,94,223.5011,1.4993,object,natural,natural,1,0.407,loc117,control,0.4993,211.5011
4450,2,95,225.0007,1.5004,object,manmade,manmade,1,0.4242,loc117,control,0.5004,213.0007
4451,2,96,226.5013,1.5,object,manmade,manmade,1,0.4778,loc117,control,0.5,214.5013
4452,2,97,228.0016,1.4998,object,manmade,manmade,1,0.4219,loc117,control,0.4998,216.0016
4453,2,98,229.5016,1.4992,object,natural,natural,1,0.3598,loc117,control,0.4992,217.5016
4455,2,100,241.5003,1.5012,face,female,female,1,0.6215,loc117,control,0.5012,229.5003
4456,2,101,243.0019,1.4998,face,female,female,1,0.4043,loc117,control,0.4998,231.0019
4457,2,102,244.502,1.4985,face,female,male,0,0.3902,loc117,control,0.4985,232.502
4458,2,103,246.0008,1.4994,face,male,male,1,0.5291,loc117,control,0.4994,234.0008
4459,2,104,247.5004,1.4998,face,female,female,1,0.3942,loc117,control,0.4998,235.5004
4460,2,105,249.0004,1.4998,face,male,male,1,0.473,loc117,control,0.4998,237.0004
4461,2,106,250.5004,1.5005,face,male,male,1,0.4346,loc117,control,0.5005,238.5004
4462,2,107,252.0012,1.4991,face,female,female,1,0.3752,loc117,control,0.4991,240.0012
4463,2,108,253.5005,1.5009,face,male,male,1,0.3876,loc117,control,0.5009,241.5005
4464,2,109,255.0017,1.499,face,male,male,1,0.4675,loc117,control,0.499,243.0017
4466,2,111,267.0011,1.5005,place,outdoor,indoor,0,0.4807,loc117,control,0.5005,255.0011
