,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
191,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap162,-1005.46221924,stress
192,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap164,-2545.54394531,stress
193,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap164,-955.19543457,stress
194,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap164,1764.10961914,stress
195,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap164,-81.5779495239,stress
196,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap164,2416.55493164,stress
197,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap164,-1606.78820801,stress
198,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap163,-213.928878784,stress
199,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap163,-1209.08227539,stress
200,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap163,2066.49169922,stress
201,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap163,606.735778809,stress
202,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap163,1736.52746582,stress
203,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap163,618.767822266,stress
204,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap165,-1023.06793213,stress
205,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap165,-82.4544754028,stress
206,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap165,910.47253418,stress
207,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap165,-761.45300293,stress
208,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap165,559.145141602,stress
209,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap165,-771.057434082,stress
210,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap166,72.8014144897,stress
211,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap166,787.162414551,stress
212,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap166,2252.05883789,stress
213,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap166,1791.74523926,stress
214,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap166,3068.78344727,stress
215,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap166,1181.07519531,stress
216,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap167,-159.640869141,stress
217,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap167,-238.125,stress
218,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap167,1698.95117188,stress
219,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap167,37.447971344,stress
220,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap167,1183.73095703,stress
221,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap167,183.203842163,stress
222,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap168,-534.893066406,stress
223,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap168,579.393127441,stress
224,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap168,-792.136474609,stress
225,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap168,-724.891601562,stress
226,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap168,-570.037414551,stress
227,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap168,626.735717773,stress
228,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap169,3.8843023777,stress
229,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap169,-161.858108521,stress
230,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap169,856.354370117,stress
