,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
313,CR,rh,670.0,epi,dorsalattn,unsmoothed,ap157,396.555328369,stress
314,FA,lh,579.0,epi,dorsalattn,unsmoothed,ap157,1381.0645752,stress
315,FA,rh,670.0,epi,dorsalattn,unsmoothed,ap157,867.044311523,stress
316,sourcehit,lh,579.0,epi,dorsalattn,unsmoothed,ap157,1223.57666016,stress
317,sourcehit,rh,670.0,epi,dorsalattn,unsmoothed,ap157,706.455810547,stress
318,itemhit_lo,lh,579.0,epi,dorsalattn,unsmoothed,ap157,1115.63757324,stress
319,itemhit_lo,rh,670.0,epi,dorsalattn,unsmoothed,ap157,704.056884766,stress
320,sourcemiss_hi,lh,579.0,epi,dorsalattn,unsmoothed,ap157,1074.64807129,stress
321,sourcemiss_hi,rh,670.0,epi,dorsalattn,unsmoothed,ap157,718.524841309,stress
322,M,lh,579.0,epi,dorsalattn,unsmoothed,ap157,605.313598633,stress
323,M,rh,670.0,epi,dorsalattn,unsmoothed,ap157,351.51651001,stress
324,CR,lh,748.0,epi,dorsalattn,unsmoothed,ap158,1580.1418457,control
325,CR,rh,684.0,epi,dorsalattn,unsmoothed,ap158,1167.92553711,control
326,FA,lh,748.0,epi,dorsalattn,unsmoothed,ap158,1379.27722168,control
327,FA,rh,684.0,epi,dorsalattn,unsmoothed,ap158,996.237182617,control
328,sourcehit,lh,748.0,epi,dorsalattn,unsmoothed,ap158,2729.21044922,control
329,sourcehit,rh,684.0,epi,dorsalattn,unsmoothed,ap158,1726.69384766,control
330,itemhit_lo,lh,748.0,epi,dorsalattn,unsmoothed,ap158,1625.00671387,control
331,itemhit_lo,rh,684.0,epi,dorsalattn,unsmoothed,ap158,1041.53601074,control
332,sourcemiss_hi,lh,748.0,epi,dorsalattn,unsmoothed,ap158,2647.29052734,control
333,sourcemiss_hi,rh,684.0,epi,dorsalattn,unsmoothed,ap158,1554.78381348,control
334,M,lh,748.0,epi,dorsalattn,unsmoothed,ap158,1457.1607666,control
335,M,rh,684.0,epi,dorsalattn,unsmoothed,ap158,1098.87756348,control
336,CR,lh,843.0,epi,dorsalattn,unsmoothed,ap159,357.564727783,stress
337,CR,rh,801.0,epi,dorsalattn,unsmoothed,ap159,172.041320801,stress
338,FA,lh,843.0,epi,dorsalattn,unsmoothed,ap159,416.406646729,stress
339,FA,rh,801.0,epi,dorsalattn,unsmoothed,ap159,65.0233764648,stress
340,sourcehit,lh,843.0,epi,dorsalattn,unsmoothed,ap159,1108.88110352,stress
341,sourcehit,rh,801.0,epi,dorsalattn,unsmoothed,ap159,576.08404541,stress
342,itemhit_lo,lh,843.0,epi,dorsalattn,unsmoothed,ap159,812.15612793,stress
343,itemhit_lo,rh,801.0,epi,dorsalattn,unsmoothed,ap159,457.168701172,stress
344,sourcemiss_hi,lh,843.0,epi,dorsalattn,unsmoothed,ap159,1183.94433594,stress
345,sourcemiss_hi,rh,801.0,epi,dorsalattn,unsmoothed,ap159,241.808868408,stress
346,M,lh,843.0,epi,dorsalattn,unsmoothed,ap159,548.426696777,stress
347,M,rh,801.0,epi,dorsalattn,unsmoothed,ap159,405.994842529,stress
348,CR,lh,637.0,epi,dorsalattn,unsmoothed,ap160,912.958618164,stress
349,CR,rh,666.0,epi,dorsalattn,unsmoothed,ap160,470.397857666,stress
350,FA,lh,637.0,epi,dorsalattn,unsmoothed,ap160,2143.34545898,stress
351,FA,rh,666.0,epi,dorsalattn,unsmoothed,ap160,1709.26013184,stress
352,sourcehit,lh,637.0,epi,dorsalattn,unsmoothed,ap160,1163.63305664,stress
353,sourcehit,rh,666.0,epi,dorsalattn,unsmoothed,ap160,446.822296143,stress
354,itemhit_lo,lh,637.0,epi,dorsalattn,unsmoothed,ap160,-1467.16308594,stress
355,itemhit_lo,rh,666.0,epi,dorsalattn,unsmoothed,ap160,-2090.4453125,stress
356,sourcemiss_hi,lh,637.0,epi,dorsalattn,unsmoothed,ap160,1959.29724121,stress
357,sourcemiss_hi,rh,666.0,epi,dorsalattn,unsmoothed,ap160,1060.4798584,stress
358,M,lh,637.0,epi,dorsalattn,unsmoothed,ap160,1003.47949219,stress
359,M,rh,666.0,epi,dorsalattn,unsmoothed,ap160,571.874633789,stress
360,CR,lh,720.0,epi,dorsalattn,unsmoothed,ap161,1330.01428223,stress
361,CR,rh,740.0,epi,dorsalattn,unsmoothed,ap161,848.679138184,stress
362,FA,lh,720.0,epi,dorsalattn,unsmoothed,ap161,843.863037109,stress
363,FA,rh,740.0,epi,dorsalattn,unsmoothed,ap161,607.05682373,stress
364,sourcehit,lh,720.0,epi,dorsalattn,unsmoothed,ap161,965.883056641,stress
365,sourcehit,rh,740.0,epi,dorsalattn,unsmoothed,ap161,482.449920654,stress
366,itemhit_lo,lh,720.0,epi,dorsalattn,unsmoothed,ap161,934.827575684,stress
367,itemhit_lo,rh,740.0,epi,dorsalattn,unsmoothed,ap161,691.524597168,stress
368,sourcemiss_hi,lh,720.0,epi,dorsalattn,unsmoothed,ap161,1529.3392334,stress
369,sourcemiss_hi,rh,740.0,epi,dorsalattn,unsmoothed,ap161,1119.85205078,stress
370,M,lh,720.0,epi,dorsalattn,unsmoothed,ap161,110.430206299,stress
371,M,rh,740.0,epi,dorsalattn,unsmoothed,ap161,-444.736602783,stress
372,CR,lh,809.0,epi,dorsalattn,unsmoothed,ap162,391.517242432,stress
373,CR,rh,702.0,epi,dorsalattn,unsmoothed,ap162,783.558044434,stress
374,FA,lh,809.0,epi,dorsalattn,unsmoothed,ap162,643.65637207,stress
375,FA,rh,702.0,epi,dorsalattn,unsmoothed,ap162,724.383178711,stress
376,sourcehit,lh,809.0,epi,dorsalattn,unsmoothed,ap162,1163.67810059,stress
377,sourcehit,rh,702.0,epi,dorsalattn,unsmoothed,ap162,939.187438965,stress
378,itemhit_lo,lh,809.0,epi,dorsalattn,unsmoothed,ap162,926.865600586,stress
379,itemhit_lo,rh,702.0,epi,dorsalattn,unsmoothed,ap162,855.191833496,stress
380,sourcemiss_hi,lh,809.0,epi,dorsalattn,unsmoothed,ap162,1187.58959961,stress
381,sourcemiss_hi,rh,702.0,epi,dorsalattn,unsmoothed,ap162,785.587402344,stress
382,M,lh,809.0,epi,dorsalattn,unsmoothed,ap162,72.4736175537,stress
383,M,rh,702.0,epi,dorsalattn,unsmoothed,ap162,430.300445557,stress
384,CR,lh,701.0,epi,dorsalattn,unsmoothed,ap164,-1020.6305542,stress
385,CR,rh,840.0,epi,dorsalattn,unsmoothed,ap164,-1242.06713867,stress
386,FA,lh,701.0,epi,dorsalattn,unsmoothed,ap164,-626.651184082,stress
387,FA,rh,840.0,epi,dorsalattn,unsmoothed,ap164,-586.12121582,stress
388,sourcehit,lh,701.0,epi,dorsalattn,unsmoothed,ap164,179.700927734,stress
389,sourcehit,rh,840.0,epi,dorsalattn,unsmoothed,ap164,-42.5627784729,stress
390,itemhit_lo,lh,701.0,epi,dorsalattn,unsmoothed,ap164,-259.497833252,stress
391,itemhit_lo,rh,840.0,epi,dorsalattn,unsmoothed,ap164,-273.396881104,stress
392,sourcemiss_hi,lh,701.0,epi,dorsalattn,unsmoothed,ap164,786.54309082,stress
393,sourcemiss_hi,rh,840.0,epi,dorsalattn,unsmoothed,ap164,516.281433105,stress
394,M,lh,701.0,epi,dorsalattn,unsmoothed,ap164,-60.4579849243,stress
395,M,rh,840.0,epi,dorsalattn,unsmoothed,ap164,-591.959655762,stress
396,CR,lh,714.0,epi,dorsalattn,unsmoothed,ap163,1024.13220215,stress
397,CR,rh,717.0,epi,dorsalattn,unsmoothed,ap163,671.781555176,stress
398,FA,lh,714.0,epi,dorsalattn,unsmoothed,ap163,314.525817871,stress
399,FA,rh,717.0,epi,dorsalattn,unsmoothed,ap163,-396.825408936,stress
400,sourcehit,lh,714.0,epi,dorsalattn,unsmoothed,ap163,1582.06616211,stress
401,sourcehit,rh,717.0,epi,dorsalattn,unsmoothed,ap163,1207.98498535,stress
402,itemhit_lo,lh,714.0,epi,dorsalattn,unsmoothed,ap163,1068.59509277,stress
403,itemhit_lo,rh,717.0,epi,dorsalattn,unsmoothed,ap163,666.652587891,stress
404,sourcemiss_hi,lh,714.0,epi,dorsalattn,unsmoothed,ap163,1402.47668457,stress
405,sourcemiss_hi,rh,717.0,epi,dorsalattn,unsmoothed,ap163,763.824279785,stress
406,M,lh,714.0,epi,dorsalattn,unsmoothed,ap163,1210.93151855,stress
407,M,rh,717.0,epi,dorsalattn,unsmoothed,ap163,834.858032227,stress
408,CR,lh,876.0,epi,dorsalattn,unsmoothed,ap165,-52.9450378418,stress
409,CR,rh,892.0,epi,dorsalattn,unsmoothed,ap165,-32.5631637573,stress
410,FA,lh,876.0,epi,dorsalattn,unsmoothed,ap165,490.23928833,stress
411,FA,rh,892.0,epi,dorsalattn,unsmoothed,ap165,230.537597656,stress
412,sourcehit,lh,876.0,epi,dorsalattn,unsmoothed,ap165,879.642150879,stress
413,sourcehit,rh,892.0,epi,dorsalattn,unsmoothed,ap165,545.573913574,stress
414,itemhit_lo,lh,876.0,epi,dorsalattn,unsmoothed,ap165,187.721633911,stress
415,itemhit_lo,rh,892.0,epi,dorsalattn,unsmoothed,ap165,-148.63848877,stress
416,sourcemiss_hi,lh,876.0,epi,dorsalattn,unsmoothed,ap165,51.8066673279,stress
417,sourcemiss_hi,rh,892.0,epi,dorsalattn,unsmoothed,ap165,-521.241516113,stress
418,M,lh,876.0,epi,dorsalattn,unsmoothed,ap165,66.9036941528,stress
419,M,rh,892.0,epi,dorsalattn,unsmoothed,ap165,32.5015068054,stress
420,CR,lh,719.0,epi,dorsalattn,unsmoothed,ap166,1797.56225586,stress
421,CR,rh,809.0,epi,dorsalattn,unsmoothed,ap166,1104.1574707,stress
422,FA,lh,719.0,epi,dorsalattn,unsmoothed,ap166,2571.54541016,stress
423,FA,rh,809.0,epi,dorsalattn,unsmoothed,ap166,1713.50073242,stress
424,sourcehit,lh,719.0,epi,dorsalattn,unsmoothed,ap166,2621.05859375,stress
425,sourcehit,rh,809.0,epi,dorsalattn,unsmoothed,ap166,2204.80957031,stress
426,itemhit_lo,lh,719.0,epi,dorsalattn,unsmoothed,ap166,2627.56738281,stress
427,itemhit_lo,rh,809.0,epi,dorsalattn,unsmoothed,ap166,2085.18798828,stress
428,sourcemiss_hi,lh,719.0,epi,dorsalattn,unsmoothed,ap166,3029.38110352,stress
429,sourcemiss_hi,rh,809.0,epi,dorsalattn,unsmoothed,ap166,2906.953125,stress
430,M,lh,719.0,epi,dorsalattn,unsmoothed,ap166,2199.93774414,stress
431,M,rh,809.0,epi,dorsalattn,unsmoothed,ap166,1474.27453613,stress
432,CR,lh,731.0,epi,dorsalattn,unsmoothed,ap167,1755.27429199,stress
433,CR,rh,722.0,epi,dorsalattn,unsmoothed,ap167,1262.35864258,stress
434,FA,lh,731.0,epi,dorsalattn,unsmoothed,ap167,900.059570312,stress
435,FA,rh,722.0,epi,dorsalattn,unsmoothed,ap167,122.6953125,stress
436,sourcehit,lh,731.0,epi,dorsalattn,unsmoothed,ap167,2154.88208008,stress
437,sourcehit,rh,722.0,epi,dorsalattn,unsmoothed,ap167,1078.83288574,stress
438,itemhit_lo,lh,731.0,epi,dorsalattn,unsmoothed,ap167,1895.1138916,stress
439,itemhit_lo,rh,722.0,epi,dorsalattn,unsmoothed,ap167,955.94909668,stress
440,sourcemiss_hi,lh,731.0,epi,dorsalattn,unsmoothed,ap167,1866.26806641,stress
441,sourcemiss_hi,rh,722.0,epi,dorsalattn,unsmoothed,ap167,972.348449707,stress
442,M,lh,731.0,epi,dorsalattn,unsmoothed,ap167,1547.88317871,stress
443,M,rh,722.0,epi,dorsalattn,unsmoothed,ap167,949.882080078,stress
444,CR,lh,724.0,epi,dorsalattn,unsmoothed,ap168,-619.071228027,stress
445,CR,rh,829.0,epi,dorsalattn,unsmoothed,ap168,-495.697387695,stress
446,FA,lh,724.0,epi,dorsalattn,unsmoothed,ap168,907.613586426,stress
447,FA,rh,829.0,epi,dorsalattn,unsmoothed,ap168,1034.42248535,stress
448,sourcehit,lh,724.0,epi,dorsalattn,unsmoothed,ap168,-540.604003906,stress
449,sourcehit,rh,829.0,epi,dorsalattn,unsmoothed,ap168,-322.752227783,stress
450,itemhit_lo,lh,724.0,epi,dorsalattn,unsmoothed,ap168,-932.032470703,stress
451,itemhit_lo,rh,829.0,epi,dorsalattn,unsmoothed,ap168,-878.069946289,stress
452,sourcemiss_hi,lh,724.0,epi,dorsalattn,unsmoothed,ap168,-430.619262695,stress
453,sourcemiss_hi,rh,829.0,epi,dorsalattn,unsmoothed,ap168,-427.865966797,stress
454,M,lh,724.0,epi,dorsalattn,unsmoothed,ap168,1708.51660156,stress
455,M,rh,829.0,epi,dorsalattn,unsmoothed,ap168,1838.60644531,stress
456,CR,lh,763.0,epi,dorsalattn,unsmoothed,ap169,501.67779541,stress
457,CR,rh,683.0,epi,dorsalattn,unsmoothed,ap169,147.279266357,stress
458,FA,lh,763.0,epi,dorsalattn,unsmoothed,ap169,737.663818359,stress
459,FA,rh,683.0,epi,dorsalattn,unsmoothed,ap169,483.993591309,stress
460,sourcehit,lh,763.0,epi,dorsalattn,unsmoothed,ap169,751.007385254,stress
461,sourcehit,rh,683.0,epi,dorsalattn,unsmoothed,ap169,499.515411377,stress
462,itemhit_lo,lh,763.0,epi,dorsalattn,unsmoothed,ap169,2643.45019531,stress
463,itemhit_lo,rh,683.0,epi,dorsalattn,unsmoothed,ap169,1712.90002441,stress
464,sourcemiss_hi,lh,763.0,epi,dorsalattn,unsmoothed,ap169,924.496826172,stress
465,sourcemiss_hi,rh,683.0,epi,dorsalattn,unsmoothed,ap169,379.880523682,stress
466,M,lh,763.0,epi,dorsalattn,unsmoothed,ap169,102.440979004,stress
467,M,rh,683.0,epi,dorsalattn,unsmoothed,ap169,-239.595870972,stress
468,CR,lh,681.0,epi,dorsalattn,unsmoothed,ap170,240.509552002,stress
469,CR,rh,658.0,epi,dorsalattn,unsmoothed,ap170,293.252655029,stress
470,FA,lh,681.0,epi,dorsalattn,unsmoothed,ap170,1002.75970459,stress
471,FA,rh,658.0,epi,dorsalattn,unsmoothed,ap170,912.159790039,stress
472,sourcehit,lh,681.0,epi,dorsalattn,unsmoothed,ap170,1512.54785156,stress
473,sourcehit,rh,658.0,epi,dorsalattn,unsmoothed,ap170,1222.41430664,stress
474,itemhit_lo,lh,681.0,epi,dorsalattn,unsmoothed,ap170,1118.90148926,stress
475,itemhit_lo,rh,658.0,epi,dorsalattn,unsmoothed,ap170,880.39263916,stress
476,sourcemiss_hi,lh,681.0,epi,dorsalattn,unsmoothed,ap170,1231.41442871,stress
477,sourcemiss_hi,rh,658.0,epi,dorsalattn,unsmoothed,ap170,958.405212402,stress
478,M,lh,681.0,epi,dorsalattn,unsmoothed,ap170,777.842041016,stress
479,M,rh,658.0,epi,dorsalattn,unsmoothed,ap170,642.752929688,stress
480,CR,lh,787.0,epi,dorsalattn,unsmoothed,ap171,1168.54431152,stress
481,CR,rh,796.0,epi,dorsalattn,unsmoothed,ap171,679.033996582,stress
482,FA,lh,787.0,epi,dorsalattn,unsmoothed,ap171,1145.24951172,stress
483,FA,rh,796.0,epi,dorsalattn,unsmoothed,ap171,261.799865723,stress
484,sourcehit,lh,787.0,epi,dorsalattn,unsmoothed,ap171,1198.10449219,stress
485,sourcehit,rh,796.0,epi,dorsalattn,unsmoothed,ap171,403.084381104,stress
486,itemhit_lo,lh,787.0,epi,dorsalattn,unsmoothed,ap171,1563.13256836,stress
487,itemhit_lo,rh,796.0,epi,dorsalattn,unsmoothed,ap171,696.424133301,stress
488,sourcemiss_hi,lh,787.0,epi,dorsalattn,unsmoothed,ap171,1497.54833984,stress
489,sourcemiss_hi,rh,796.0,epi,dorsalattn,unsmoothed,ap171,549.504455566,stress
490,M,lh,787.0,epi,dorsalattn,unsmoothed,ap171,1035.15783691,stress
491,M,rh,796.0,epi,dorsalattn,unsmoothed,ap171,452.055755615,stress
492,CR,lh,774.0,epi,dorsalattn,unsmoothed,ap172,-97.9620666504,stress
493,CR,rh,772.0,epi,dorsalattn,unsmoothed,ap172,-365.34197998,stress
494,FA,lh,774.0,epi,dorsalattn,unsmoothed,ap172,-536.850708008,stress
495,FA,rh,772.0,epi,dorsalattn,unsmoothed,ap172,-672.772521973,stress
496,sourcehit,lh,774.0,epi,dorsalattn,unsmoothed,ap172,-516.184082031,stress
497,sourcehit,rh,772.0,epi,dorsalattn,unsmoothed,ap172,-564.209411621,stress
498,itemhit_lo,lh,774.0,epi,dorsalattn,unsmoothed,ap172,-343.731414795,stress
499,itemhit_lo,rh,772.0,epi,dorsalattn,unsmoothed,ap172,-585.073608398,stress
500,sourcemiss_hi,lh,774.0,epi,dorsalattn,unsmoothed,ap172,-1443.48706055,stress
501,sourcemiss_hi,rh,772.0,epi,dorsalattn,unsmoothed,ap172,-1576.84484863,stress
502,M,lh,774.0,epi,dorsalattn,unsmoothed,ap172,-1393.7598877,stress
503,M,rh,772.0,epi,dorsalattn,unsmoothed,ap172,-1690.48083496,stress
504,CR,lh,793.0,epi,dorsalattn,unsmoothed,ap173,460.739135742,stress
505,CR,rh,768.0,epi,dorsalattn,unsmoothed,ap173,163.459381104,stress
506,FA,lh,793.0,epi,dorsalattn,unsmoothed,ap173,513.366027832,stress
507,FA,rh,768.0,epi,dorsalattn,unsmoothed,ap173,491.323822021,stress
508,sourcehit,lh,793.0,epi,dorsalattn,unsmoothed,ap173,712.637634277,stress
509,sourcehit,rh,768.0,epi,dorsalattn,unsmoothed,ap173,339.068084717,stress
510,itemhit_lo,lh,793.0,epi,dorsalattn,unsmoothed,ap173,551.065002441,stress
511,itemhit_lo,rh,768.0,epi,dorsalattn,unsmoothed,ap173,335.445678711,stress
512,sourcemiss_hi,lh,793.0,epi,dorsalattn,unsmoothed,ap173,517.10748291,stress
513,sourcemiss_hi,rh,768.0,epi,dorsalattn,unsmoothed,ap173,431.722045898,stress
514,M,lh,793.0,epi,dorsalattn,unsmoothed,ap173,478.52230835,stress
515,M,rh,768.0,epi,dorsalattn,unsmoothed,ap173,233.061477661,stress
516,CR,lh,872.0,epi,dorsalattn,unsmoothed,ap174,1920.84118652,stress
517,CR,rh,873.0,epi,dorsalattn,unsmoothed,ap174,1272.02258301,stress
518,FA,lh,872.0,epi,dorsalattn,unsmoothed,ap174,1785.35986328,stress
519,FA,rh,873.0,epi,dorsalattn,unsmoothed,ap174,510.298065186,stress
520,sourcehit,lh,872.0,epi,dorsalattn,unsmoothed,ap174,1634.14074707,stress
521,sourcehit,rh,873.0,epi,dorsalattn,unsmoothed,ap174,401.836975098,stress
522,itemhit_lo,lh,872.0,epi,dorsalattn,unsmoothed,ap174,1569.79528809,stress
523,itemhit_lo,rh,873.0,epi,dorsalattn,unsmoothed,ap174,341.695098877,stress
524,sourcemiss_hi,lh,872.0,epi,dorsalattn,unsmoothed,ap174,1581.80249023,stress
525,sourcemiss_hi,rh,873.0,epi,dorsalattn,unsmoothed,ap174,318.377929688,stress
526,M,lh,872.0,epi,dorsalattn,unsmoothed,ap174,2358.60009766,stress
527,M,rh,873.0,epi,dorsalattn,unsmoothed,ap174,1571.1027832,stress
